TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
117.539410431,0.00683079,0.10348,0.174107,3.11312,0.235921,0.641796,0,1.73008,0.42419,0.0593831,2.29441,0.0306888
117.585850340,0.110347,0.297077,0.17114,2.61548,0.05529,0.569505,0,1.97893,0.532054,0.0138355,2.14083,0
117.632290249,0.282756,0.438691,0.303639,2.65298,0.055682,0.361347,0,1.85432,0.594342,0.0035929,2.05117,0.0122986
117.678730159,0.0979834,0.405424,0.265446,3.35789,0.371288,0.211421,0,1.63153,0.473284,0.0886457,2.18307,0.0229364
117.725170068,0.0371703,0.177438,0.124397,3.88679,0.417814,0.179596,0,1.53485,0.324362,0.233528,1.87801,0.0295218
117.771609977,0.299138,0.051789,0.0757139,3.57455,0.345128,0.197284,0,1.95776,0.0237099,0.162426,1.28219,0.542786
117.818049887,1.0423,0.25039,0.191307,2.72896,0.392376,0.320369,0.00706502,2.28917,0,0.11608,0.942139,0.508517
117.864489796,1.02071,0.325455,0.538518,2.55647,0.157644,0.568939,0,2.18716,0,0.179943,1.06172,0.657101
117.910929705,0.671566,0.0727041,0.654813,2.81962,0.119692,0.577589,0.0048611,1.9553,0.0186626,0,1.84091,0.461135
117.957369615,0.793753,0.174662,0.568345,3.2215,0.134276,0.540897,0.158461,1.30311,0.0560001,0.021217,1.92512,0.104648
118.003809524,0.757395,0.294778,0.683095,3.19745,0.129881,1.06658,0.00248134,0.940691,0.0519256,0.0359112,1.72193,0.0512169
118.050249433,0.340745,0.472892,0.708203,2.56271,0.0895079,1.3702,0.316778,0.457414,0.0696683,0.196235,1.74965,0.0287967
118.096689342,0.166497,0.460021,0.424331,2.1018,0.0346032,1.12108,0.608122,0.343313,0.260095,0.313719,1.69286,0.074939
118.143129252,0.0130704,0.473881,0,2.18708,0.0398827,0.635213,0.323549,1.30534,0.129729,0.606134,1.78129,0.0980109
118.189569161,0.012756,0.302979,0.00247359,2.59843,0.0357776,0.173891,0,2.41977,0.123186,0.311093,1.57738,0.332711
118.236009070,0,0.174258,0.250321,2.38048,0.0278566,0.0276396,0.00139718,3.04366,0.718728,0.248331,0.946663,0.603308
118.282448980,0,0.0955701,0.810232,2.23777,0.0501033,0.0489097,0,3.17056,0.914679,0.0919334,0.68217,0.616972
118.328888889,0.00173724,0.0351435,0.797782,2.44031,0.00699005,0.082205,0,2.9398,1.07891,0.124536,0.461888,0.594471
118.375328798,0.180953,0.0184348,0.220485,2.84609,0,0.113582,0,2.00236,1.64857,0.231948,0.413132,0.377348
118.421768707,0.429958,0,0.264116,2.72876,0.00407914,0.0812976,0,0.767038,2.44301,0.234935,0.505115,0.0314674
118.468208617,0.350279,0.0656012,0.354747,2.33028,0.0919753,0.0132895,0,0.409681,3.11447,0.204626,0.425641,0.00995917
118.514648526,0.234141,0.0650135,0.19802,2.24816,0.378616,0.00376108,0,0.746071,3.39587,0.277091,0.394624,0.105957
118.561088435,0.124458,0.0598278,0.0024806,2.78025,0.311889,0.237372,0.00095529,0.90377,3.19894,0.416749,0.17601,0.142359
118.607528345,0.0366125,0.0764644,0.00938332,2.73976,0.0818329,0.2943,0.0204024,0.863261,3.3537,0.391761,0.215564,0.614203
118.653968254,0,0.0413225,0.0506246,2.55713,0,0.130683,0.0478549,0.790092,3.31769,0.240208,0.107566,0.774005
118.700408163,0.298219,0.176288,0.165715,2.13387,0.135636,0.147551,0.0461851,0.653479,3.59778,0.0719285,0,0.271514
118.746848073,1.03354,0.293163,0.249986,1.40947,0.277234,0.165339,0,0.530792,3.47878,0.209975,0,0.196878
118.793287982,1.5461,0.165406,0.148723,1.76086,0.089804,0.193663,0.000957178,0.721857,2.9976,0.0814523,0,0.151934
118.839727891,1.59733,0.0417316,0.0713777,2.22803,0.145873,0.355482,0.115804,0.623061,2.88407,0.0599907,0.182578,0.0984543
118.886167800,1.1539,0.0248137,0.154476,2.44529,0.0918372,0.697065,0.281881,0.296475,2.42875,0.104392,0.44182,0.0780464
118.932607710,1.01926,0,0.442332,2.58174,0.0443319,0.635189,0.234225,0.203533,1.83394,0.0556844,0.543042,0.185883
118.979047619,0.765175,0.0387427,0.354003,2.99734,0.0719816,0.307917,0.240799,0.39942,1.37619,0.0732053,0.462517,0.24625
119.025487528,0.545821,0.141516,0.0599195,3.34687,0.0224294,0.117579,0,0.656201,1.21926,0.356152,0.58231,0.379462
119.071927438,0.218944,0.327643,0.00485518,3.65105,0.168861,0.207172,0,0.677228,1.01632,0.879274,0.423178,0.292338
119.118367347,0.0338926,0.402216,0.173791,3.52783,0.25215,0.263869,0,0.700007,0.334642,0.726503,0.843736,0.146217
119.164807256,0.0728262,0.709478,0.439495,3.17246,0.271721,0.523846,0,0.393236,0.0155764,0.415471,0.896773,0.114166
119.211247166,0.0245098,1.22303,0.303632,2.58784,0.296064,0.581133,0.0328779,0.277186,0.0269621,0.507915,1.07298,0.123541
119.257687075,0.0797493,1.09532,0.0627023,3.04668,0.244595,0.255306,0.108927,0.279452,0.0415543,1.05173,1.12846,0.0506647
119.304126984,0.326978,0.562707,0.00172161,3.45424,0.292157,0.09588,0.0297239,0.214424,0.0357032,1.94811,0.908531,0.124816
119.350566893,0.663484,0.082131,0.00153528,3.40629,0.219475,0.136452,0.019662,0.352526,0.0456539,2.65839,0.613336,0.55669
119.397006803,0.852751,0.215283,0.00202511,2.97991,0.3545,0.0438759,0,0.521616,0.503047,2.01053,0.858668,0.608646
119.443446712,0.492556,1.17485,0.223408,2.69155,0.190893,0.296647,0.20184,1.05475,0.681167,0.773696,0.549015,0.282838
119.489886621,0.0435716,1.45551,0.274998,1.95088,0.00557028,0.183724,1.65553,1.07704,0.53171,0.312362,0.260413,0.486285
119.536326531,0,1.32089,0.23306,1.25858,0.0290022,0.0166175,2.41969,1.1894,0.276054,0.390581,0.0777931,0.339409
119.582766440,0.616792,1.66568,0.300443,0.609028,0.0357537,0.149921,1.67221,1.84506,0.0999797,0.186642,0.369727,0.148996
119.629206349,1.06452,1.53234,0.0622277,0.390191,0.272038,0.258802,0.903029,2.2677,0.0886564,0.193072,0.810048,0
119.675646259,1.22011,0.872851,0,0.942518,0.450064,0.391858,0.141175,2.35267,0.0920849,0.317047,0.369236,0.23826
119.722086168,1.36914,0.00329909,0,1.50602,1.1658,0.408993,0.0772154,1.73905,0.13029,0.327911,0.157936,0.18263
119.768526077,0.890908,0.0584633,0,1.51524,1.36584,1.16553,0.106625,0.729035,0.382128,0.391028,0.350307,0.0953851
119.814965986,1.05717,0.110443,0.341533,1.23468,0.961449,1.10353,0.678817,0.388047,0.408832,0.467234,0.363312,0.105543
119.861405896,0.852153,0.451015,0.297021,1.29407,0.478464,1.78829,0.832565,1.05007,0.350872,0.163172,0.326329,0.238585
119.907845805,1.08106,0.684509,0.029972,1.53543,0,2.21558,0.4309,1.03793,0.116413,0.118308,0.414625,0.2684
119.954285714,1.44727,0.492262,0.0791918,1.40346,0.099978,2.38054,0.0620495,0.37518,0.0285248,0.805078,0.275172,0.798643
120.000725624,1.79695,0.160621,0.194094,0.923565,0.204517,2.79929,0.133532,0.0726314,0.00260478,1.167,0.509865,0.644014
120.047165533,2.03697,0.0821136,0.129716,0.407126,0.345155,3.41042,0.178058,0.0321002,0,1.81201,0.56874,0.197203
120.093605442,2.22734,0.0533842,0.22852,0.206107,0.353312,3.55668,0,0.0241214,0.000789041,2.17416,0.50456,0.161527
120.140045351,2.19331,0.00239959,0.093777,0.302,0.128553,3.87118,0.0865923,0,0.0190114,2.26687,0.121841,0.167627
120.186485261,1.97212,0.174167,0.180232,0.292971,0,4.03445,0.181732,0.0037727,0.0595431,1.98522,0.00413409,0.207803
120.232925170,1.88314,0.135973,0.17724,0.160993,0,4.04329,0.0800065,0.000248304,0.107793,1.70064,0.137511,0.273874
120.279365079,2.00106,0.148405,0.213001,0.0960471,0.0252278,4.00744,0.0500335,0.00200878,0.121906,1.46967,0.283939,0.247896
120.325804989,2.01752,0.106153,0.0896076,0.266371,0.0999598,4.06179,0.0297723,0.0304969,0.0796507,1.22463,0.337989,0.222112
120.372244898,1.78872,0.00802891,0.0325383,0.382726,0.201472,4.06987,0.0193367,0.0402773,0.0589799,1.45324,0.0873343,0.685284
120.418684807,1.78447,0.0017086,0.0296139,0.396208,0.304823,3.5977,0.224117,0.0376967,0.00202183,1.9942,0.351715,0.925975
120.465124717,1.63494,0.139152,0.045576,0.307098,0.201846,3.18542,0.212584,0.0203991,0.0108463,2.39059,0.495089,0.803784
120.511564626,1.8764,0.208733,0.105199,0.835248,0.241802,2.53837,0.303445,0,0.102933,2.75489,0.405938,0.621181
120.558004535,2.04026,0.124764,0.174564,0.873745,0.328198,2.46779,0.38804,0.124979,0.0760174,2.81645,0.229462,0.444699
120.604444444,2.23523,0.075812,0.00144147,0.799111,0.348843,2.84163,0.0508964,0.210069,0.0866952,2.61668,0.0611555,0.13039
120.650884354,2.03251,0.0152993,0.165361,1.04261,0.103197,3.27058,0.0488337,0.0189231,0.360445,2.3052,0.0143445,0.0655978
120.697324263,1.7811,0.00185512,0.418809,1.10946,0,3.60603,0.062988,0,0.253771,1.54611,0.34039,0.0705411
120.743764172,2.01247,0.0951191,0.333373,0.964902,0.108143,3.77273,0.0654697,0.0148642,0.148964,1.3226,0.59051,0.0660018
120.790204082,2.22006,0.199084,0.137588,0.404825,0.163713,3.74074,0.0504948,0.0782897,0.0196063,1.42271,0.946722,0.10726
120.836643991,2.25234,0.0996968,0.000250192,0.453868,0.100917,3.75892,0.0200349,0.128734,0.0287106,1.38604,0.443048,0.146003
120.883083900,1.91654,0.0680449,0,0.510401,0.112448,3.48364,0.0165881,0.530102,0.0235676,1.32684,0.515626,0.185269
120.929523810,2.01723,0.0299933,0.0099379,0.439103,0.108103,3.09203,0.0344879,1.19772,0.0117992,1.05873,0.505498,0.186989
120.975963719,1.92936,0.0497707,0.342015,0.219271,0.10554,2.98819,0.0437209,1.60404,0.00268806,0.727232,0.517572,0.18403
121.022403628,1.7907,0.0693005,0.567051,0.000806819,0.0964821,2.79375,0.0537756,1.61633,0,0.837448,0.854093,0.190174
121.068843537,1.72892,0.0595267,0.301749,0.0946159,0.0986327,2.89052,0.0648028,1.61257,0.00499132,0.904375,0.445176,0.189001
121.115283447,1.63842,0.276742,0.259833,0.160165,0.169908,2.9458,0.0496742,1.29463,0.0206921,1.54447,0.467263,0.156589
121.161723356,1.79153,0.271233,0.317962,0.280549,0.397562,2.8204,0.0146881,0.338247,0.0298591,2.12458,0.801123,0.121618
121.208163265,1.77763,0.203348,0.34231,0.378188,0.392693,3.34453,0,0.176488,0.0658078,2.16098,0.783787,0.11083
121.254603175,1.62276,0,0.299571,0.741261,0.240485,3.55353,0,0,0.186124,2.14317,0.762112,0.146518
121.301043084,1.20612,0,0.115388,0.915938,0.125078,3.84043,0,0,0.194092,2.16856,0.108626,0.684937
121.347482993,1.42468,0,0.0031457,0.714316,0.160204,3.68921,0.0360951,0,0.416028,2.04797,0.00539093,1.28135
121.393922902,1.95423,0.0671751,0.192898,0.485104,0.424699,2.96332,0.186338,0.185167,0.57896,1.55081,0.00117477,1.17296
121.440362812,2.25681,0.164816,0.223179,0.746353,0.373092,2.32044,0.383029,0.555441,0.345317,1.61032,0.0617198,0.898252
121.486802721,2.20768,0.227193,0.208681,1.08059,0.0946745,2.39371,0.145881,0.974128,0.16264,1.87091,0.0427713,0.58389
121.533242630,2.16976,0.220336,0.183897,1.17669,0.32979,2.73765,0.0539594,0.902565,0.123915,1.35762,0.054608,0.262377
121.579682540,1.87954,0.0533592,0.354429,0.509193,0.288875,2.95635,0.0528528,0.159967,0.0309384,0.658224,1.3059,0.518088
121.626122449,1.63632,0.138092,0.623882,0.166884,0.185977,2.90787,0.034323,0.0196096,0.0414597,0.388078,2.17334,0.636393
121.672562358,1.58332,0.299333,0.541012,0.067336,0.163113,3.14575,0.0541746,0.0272507,0.0173188,0.395447,2.41775,0.418223
121.719002268,1.94483,0.28566,0.429739,0.0315164,0.105845,3.41827,0.0513228,0.0312718,0.0168904,0.475736,2.31308,0.204421
121.765442177,2.22295,0.224353,0.336883,0.0280998,0.0288175,3.72818,0.011199,0.126533,0.00572854,0.531912,1.77076,0.181322
121.811882086,2.19479,0.101852,0.215079,0.173994,0.0800912,3.72051,0.10508,0.240642,0.00981715,0.505931,1.12062,0.670625
121.858321995,2.22561,0.0968088,0.0564503,0.616831,0.0987585,3.3928,0.318859,0.345624,0.100185,0.911124,0.473066,0.849575
121.904761905,2.63351,0.088954,0,0.644306,0.0269947,3.27599,0.266691,0.256858,0.221512,1.42235,0.502952,0.178329
121.951201814,2.41187,0.0634763,0,0.606855,0,3.55003,0.0812873,0.197193,0.14676,1.63994,0.346391,0.156374
121.997641723,2.25373,0.204262,0.000110435,0.629477,0,3.4239,0.0579051,0.127103,0,1.71585,0.202187,0.264625
122.044081633,2.33634,0.335486,0.000457948,0.575977,0.0104264,3.13759,0.037934,0.0386607,0.0139158,1.69922,0.334995,0.335058
122.090521542,2.45007,0.2194,0,0.542661,0.054458,3.10862,0.034905,0.047143,0.0433205,2.02023,0.553876,0.180153
122.136961451,2.27281,0.0305661,0.0216473,0.335891,0.0106066,3.29497,0.0115674,0.00819252,0.0961626,2.63197,0.746432,0.142814
122.183401361,2.35698,0,0.0308644,0.490677,0.0893331,3.56078,0.00201929,0,0.141406,2.7644,0.179149,0.133455
122.229841270,1.6707,0,0.00441763,0.614555,0.145806,3.59475,0.00852624,0.0191137,0.331993,2.59799,0.115092,0.694152
122.276281179,1.4009,0.142431,0.0213587,0.827048,0.633504,3.12538,0.0469348,0.0257231,0.699513,2.02632,0.00720204,0.374648
122.322721088,1.63105,0.144498,0.0160946,0.852266,0.712225,2.59247,0.137393,0.100283,0.723599,1.25002,0,0.513962
122.369160998,1.86445,0.217691,0,0.819536,0.527369,2.93364,0.178366,0.484254,0.300874,0.932402,0.00387087,0.545533
122.415600907,1.71097,0.23918,0,0.388634,0.389752,3.62899,0.0658328,0.684851,0.0624392,0.682816,0.104301,0.429815
122.462040816,1.18593,0.306681,3.88934e-05,0.343045,0.27408,3.62372,0.0969855,1.00927,0.0213004,0.692385,0.0464913,0.766043
122.508480726,0.683616,0.459169,0.265674,0.144808,0.146876,3.26898,0.082121,1.23878,0.0126016,0.428851,0.140554,1.10943
122.554920635,1.09049,0.567868,0.749957,0.0808638,0.0289569,2.62388,0.0869999,1.90287,0.0292622,0.21089,0.364518,1.02993
122.601360544,1.86962,0.272532,0.842421,0.197683,0,1.88317,0.019484,1.93664,0.0722853,0.264746,0.754913,0.613926
122.647800454,1.7895,0.0885116,0.410783,0.248728,0.00238547,1.43147,0.036512,1.91126,0.252648,0.534872,1.04519,0.336723
122.694240363,1.55623,0,0.237148,0.401941,0.485565,0.900871,0.272378,1.32646,0.899011,0.622987,0.936006,0.766513
122.740680272,1.30803,0,0.351241,0.646433,0.786962,0.608482,0.330865,1.03633,1.03507,0.654241,1.13215,0.702348
122.787120181,1.01472,0,0.303318,0.618371,0.862176,0.554654,0.243759,1.47903,0.941935,0.594454,1.37938,0.561653
122.833560091,1.34694,0,0.0634753,0.530478,0.716279,1.06159,0.257633,2.09816,0.429965,0.61348,1.465,0.0901841
122.880000000,1.41289,0.00847985,0.0741602,0.272252,0.238197,1.69736,0.24891,2.15511,0.342869,0.624077,1.4114,0.0185337
122.926439909,1.28498,0.176877,0.563555,0.450049,0.303228,1.94199,0.350927,1.75346,0.335008,1.43321,1.45769,0.00395977
122.972879819,1.17541,0.188393,0.77869,0.295694,0.293655,2.17571,0.446587,0.528963,0.219967,2.15428,1.40543,0.0301308
123.019319728,1.12368,0.186299,0.439273,0.149882,0.0906604,2.51721,0.495464,0.00224177,0.117297,2.52707,1.47495,0.0951403
123.065759637,0.878708,0.112309,0.102233,0.408781,0,2.87535,0.240546,0.0330429,0.06291,2.60893,1.50819,0.339886
123.112199546,0.985024,0.127049,0,0.513171,0.00791542,3.12879,0.0004809,0.0306974,0.0510909,2.43963,1.53838,0.412725
123.158639456,0.819116,0.108077,0,0.379163,0.0753341,3.31388,0.0125931,0.0296088,0.0981804,2.11857,1.2234,1.18822
123.205079365,0.252277,0.0953017,0.308789,0.445596,0.161946,3.13086,0.00435625,0.0124593,0.265897,1.81163,1.06194,1.54073
123.251519274,0.123269,0.114052,0.800132,0.523952,0.391006,2.60917,0,0,0.355585,2.08825,0.796319,1.21506
123.297959184,0.477196,0,0.753651,0.82967,1.0032,2.44667,0.0261782,0.00580146,0.408757,2.75094,0.245821,0.806937
123.344399093,0.70279,0.200862,0.0169056,0.723314,0.963803,2.33021,0.0663586,0.181735,0.217955,3.34873,0.126842,0.917715
123.390839002,1.28622,0.48043,0.116499,0.449691,1.13045,1.93348,0.0819623,0.263679,0.0585043,3.04528,0.141551,0.728801
123.437278912,2.02968,0.211099,0.260028,0.260268,1.13771,1.94562,0.221821,0.192222,0.0582752,2.95277,0.145997,0.290579
123.483718821,2.2364,0.0904334,0.173025,0.165722,0.629066,2.35615,0.262409,0.596592,0.0369212,3.13846,0.120791,0.0803478
123.530158730,2.23264,0.0742019,0.0412024,0.427086,0.276848,2.72765,0.16524,0.667134,0.0773362,3.20936,0.0813824,0.204646
123.576598639,2.08643,0.118033,0.00224675,0.509947,0.390908,3.02054,0.0828,0.4265,0.035288,3.11177,0.0930806,0.29009
123.623038549,1.70807,0.0333736,0.00280028,0.676402,0.320487,3.12519,0.0219572,0.00353908,0.0624798,3.04018,0.0485685,0.285698
123.669478458,1.43763,0.256371,0.140819,0.783665,0.415319,3.40703,0,0,0.35319,2.58353,0.0819189,0.189144
123.715918367,1.69337,0.228996,0.16823,0.906937,0.435879,3.52868,0,0,0.430008,2.4141,0.129425,0.0748882
123.762358277,2.05112,0,0.00193725,0.757708,0.208608,3.49819,0.0499232,0,0.052332,2.40568,0.220479,0.0813008
123.808798186,2.0847,0.0571366,0.0965054,0.348054,0.0367484,3.40605,0.124553,0,0.0198445,2.34966,0.440311,0.0544067
123.855238095,1.94943,0.294831,0.1109,0.171016,0.0494318,3.25949,0.12231,0.00398448,0.0387061,2.25763,0.903353,0.0602464
123.901678005,1.9505,0.389517,0.0125981,0.195954,0.0179268,3.25614,0.136092,0,0.00119099,2.16861,1.14709,0.112059
123.948117914,1.90339,0.508562,0,0.499349,0.02838,3.55535,0.0469641,0,0.0196347,2.04357,1.08064,0.0993477
123.994557823,2.03038,0.17455,0,0.4975,0.0374581,3.69089,0.0283168,0.00902921,0.0292275,1.79251,1.00772,0.0934757
124.040997732,2.18223,0.0162715,0.00169471,0.498085,0.137479,3.42797,0.295181,0.0342851,0.0253823,1.79254,1.02883,0.374739
124.087437642,2.28172,0.00342645,0.0086287,0.928974,0.345316,2.50284,0.392337,0.0449022,0.112712,1.95779,0.962953,0.152172
124.133877551,2.04058,0.00335974,0.151768,1.22497,0.409179,2.38909,0.106785,0.0289421,0.244225,2.18213,0.687815,0.0500291
124.180317460,1.9728,0.00187989,0.027704,1.49876,0.451035,2.28229,0.13228,0.0215827,0.0170168,2.55394,0.311189,0.0643063
124.226757370,1.9526,0,0.000858184,1.35566,0.401282,2.42936,0.103998,0.467109,0.104815,2.63592,0,0.195417
124.273197279,1.93285,0.315793,0.00116793,1.17697,0.529665,2.6876,0.0927978,0.649575,0.0305569,2.42871,0,0.394209
124.319637188,1.46146,0.586461,0.00646352,0.307846,0.476343,3.53756,0.0606261,0.557772,0.0275907,1.91915,0.252194,0.548683
124.366077098,1.50874,0.422607,0.146178,0.443437,0.471848,3.80165,0.00827901,0.0768291,0.00733919,1.34219,0.561705,0.626514
124.412517007,1.99639,0.0480327,0.0501229,0.400518,0.375966,3.86629,0.0345283,0.131677,0.0070095,1.01393,0.763563,0.334647
124.458956916,2.13885,0.0398066,0.0814973,0.416161,0.0632891,3.91674,0.0696442,0.113839,0.00514033,0.983906,0.319493,0.102162
124.505396825,1.90458,0.107019,0.22767,0.303247,0.0623833,3.7493,0.0574703,0.306921,0.00180409,0.911129,0.164461,0.146846
124.551836735,1.87614,0.102751,0.523949,0.187524,0.0377464,3.19978,0.0619171,1.01378,0,0.732706,0.216899,0.113014
124.598276644,2.03404,0,0.63894,0.326073,0.304431,3.11044,0.282728,1.31145,0,0.46233,0.215538,0.18505
124.644716553,2.21899,0,0.57451,0.261681,0.263331,3.23299,0.292892,1.38097,0.000688412,0.291867,0.217705,0.281045
124.691156463,2.07885,0.142608,0.525919,0.518944,0.0197778,2.98208,0.0559215,1.18889,0.00916644,0.188945,0.207206,0.223718
124.737596372,2.02405,0.221981,0.172327,0.806892,0.0569401,2.8397,0.0337022,0.751364,0.25231,0.687102,0.189653,0.136841
124.784036281,1.66291,0.0279856,0.0821316,0.898997,0.100056,3.19354,0.199505,0.195065,0.651162,1.42682,0.229313,0.142328
124.830476190,1.71247,0.0253874,0.281414,0.70614,0.21764,3.59867,0.462296,0,0.598151,1.9215,0.232809,0.171312
124.876916100,2.02088,0,0.269345,0.501521,0.268029,3.75664,0.291659,0,0.468252,2.08263,0.174172,0.157919
124.923356009,1.99809,0.11408,0.178273,0.268876,0.16853,3.4684,0.0138549,0.0158844,0.435595,2.05336,0.634449,0.219104
124.969795918,1.76546,0.149875,0.00043012,0.37675,0.0495038,3.32215,0.0589987,0.0171697,0.24356,1.96501,0.714977,0.534213
125.016235828,1.65211,0.26044,0.000767718,0.838195,0.0431676,3.49589,0.102828,0,0,2.13468,0.579993,0.62776
125.062675737,1.77144,0.00118361,0.000354436,1.28817,0.0872531,3.45655,0.194905,0.0127691,0.0109749,2.31647,0.336428,0.626204
125.109115646,1.72892,0.00199607,0.0216942,1.15658,0.102912,3.38221,0.0886342,0.204528,0,2.31411,0.184758,0.525565
125.155555556,1.62619,0.00152261,0,0.715938,0.181789,3.66515,0.0032172,0.34854,0.0113091,2.17696,0.020919,0.25801
125.201995465,1.50532,0.0884973,0.00246552,0.567991,0.358475,3.7353,0.0204752,0.27354,0.019783,1.99539,0.137376,0.0634749
125.248435374,1.20605,0.0710325,0.533858,0.203821,0.37311,3.43108,0.0140978,0.0472421,0.00854983,1.32895,1.54581,0.102633
125.294875283,0.943996,0.157164,1.24047,0.135543,0.230353,3.19459,0.0446844,0.0276753,0.0119963,0.213524,2.85817,0.198389
125.341315193,1.0212,0.118633,1.22046,0.0417009,0.134506,3.12223,0.0899899,0.0761148,0.0155018,0.0750068,2.93461,0.373517
125.387755102,1.07647,0.0695929,1.01812,0.148056,0.112403,3.26376,0.0821418,0.120042,0.0103086,0.279848,2.53832,0.353878
125.434195011,1.15368,0.0215211,0.567989,0.336311,0.220532,3.47737,0.102778,0.123635,0.00829607,0.972604,1.74981,0.258963
125.480634921,1.70967,0.144242,0.144245,0.338646,0.430147,3.65913,0.0623268,0.0764103,0.00807846,1.75441,0.773953,0.205377
125.527074830,1.96764,0.0437113,0.0308148,0.433646,0.280031,3.80374,0.0100451,0.12908,0.0268185,2.06662,0.306336,0.103122
125.573514739,2.14528,0.00470322,0,0.6975,0.0772176,3.73624,0,0.109604,0.0352023,2.16916,0.174949,0.0828141
125.619954649,2.1509,0.0551295,0,0.89265,0.0680677,3.33597,0,0.0411016,0.0389631,2.17208,0.159316,0.132383
125.666394558,1.84572,0.142356,0.00503844,0.899277,0.0650278,3.44256,0,0.0520728,0.0362122,2.29753,0.0652198,0.0774059
125.712834467,1.73835,0.0657553,0.204376,0.704448,0.0296803,3.83894,0,0.0546212,0.0709486,2.22048,0.00814054,0.0454853
125.759274376,1.79856,0.0606035,0.20258,0.43238,0,4.09327,0.0559646,0.0714371,0.0780079,2.01949,0.0313959,0.0858589
125.805714286,1.90976,0.0617394,0.103333,0.360462,0,3.98168,0.0958481,0.116029,0.0804681,2.00717,0.0302606,0.110657
125.852154195,1.93395,0.036204,0.0166789,0.269158,0.14891,3.61672,0.115036,0.0737975,0.122009,2.15334,0.0197359,0.438689
125.898594104,1.74577,0.00338575,0.0236265,0.352116,0.294642,2.94592,0.114991,0.105022,0.340906,2.1586,0.0206261,0.810979
125.945034014,1.35051,0.178751,0.143338,0.759907,0.0715837,3.18249,0.0675903,0.200116,0.163602,2.06,0.00892822,0.975368
125.991473923,1.02448,0.207021,0.0836771,1.1751,0.0967825,3.36574,0.119854,0.585018,0.0252548,1.79728,0.0181546,0.913155
126.037913832,1.20572,0.133858,0.101431,1.43136,0.335182,3.56217,0.0528755,0.418826,0.0703357,1.28875,0.0859801,0.242336
126.084353741,1.32766,0,0.167838,1.24774,0.322003,3.10114,0.0238218,0.384909,0.018568,0.81941,0.863334,0.825033
126.130793651,1.27257,0,0.272952,0.851013,0.296419,2.86902,0.0149667,0.948651,0.0258383,0.531643,0.85632,1.19648
126.177233560,1.56469,0,0.403521,0.839657,0.105213,3.07699,0,1.17172,0,0.248017,0.886243,1.06906
126.223673469,1.79346,0.252376,0.307009,0.464996,0.0549663,3.29869,0,1.20761,0.0888619,0.25802,0.827687,0.614593
126.270113379,1.5846,0.55656,0.104148,0.518102,0.064966,2.91523,0.0535581,1.19731,0.0506676,0.270981,0.953536,0.498015
126.316553288,1.07056,0.393843,0.29827,0.652653,0.0785106,2.66656,0.0919362,1.4577,0.0362053,0.344241,0.837759,0.735327
126.362993197,0.84688,0.0802488,0.7212,0.625543,0.0661096,2.53133,0.0433328,1.74593,0.0531229,0.574627,0.746616,0.707683
126.409433107,0.709855,0,1.11847,0.560135,0.0825525,2.36241,0.141065,1.84697,0.124413,0.753044,1.05638,0.549365
126.455873016,0.793198,0,1.08298,0.468949,0.0137552,2.1962,0.239472,1.90461,0.176885,0.701482,1.79421,0.274854
126.502312925,0.931292,0,0.614643,0.484261,0.0207449,1.99723,0.02846,2.07767,0.250914,0.444595,2.09153,0.244051
126.548752834,1.27499,0.0155653,0.316311,0.749975,0.318111,1.46276,0.0334797,1.95171,0.516934,0.382444,2.03942,0.139905
126.595192744,1.37313,0.0343175,0.337516,1.23323,0.440623,1.75143,0.00889077,1.08665,0.446953,1.43869,1.44833,0.218133
126.641632653,1.54927,0.0197728,0.148158,1.44246,0.450923,1.73988,0.00329102,0.480618,0,2.01921,1.23654,0.348065
126.688072562,1.4323,0,0.0149856,1.12195,0.40756,2.04265,0.00334478,0.454915,0.0760843,2.15697,1.25121,0.395004
126.734512472,0.958105,0,0.000892901,0.832624,0.242487,2.22069,0.0397237,0.164335,0.231122,2.87546,0.897826,0.302681
126.780952381,0.6516,0.129162,0.200683,0.713505,0.413855,2.17982,0.0958706,0.0879573,0.135255,3.13883,0.250496,0.431125
126.827392290,0.656808,0.287079,0.380814,0.677718,0.581479,2.14932,0.453676,0,0.00648365,2.968,0.0906117,0.660706
126.873832200,0.829411,0.149731,0.297,1.07289,0.0872894,1.99688,0.577275,0,0.00612993,2.84788,0.131032,0.953395
126.920272109,0.873371,0.0913849,0.0674397,1.40839,0.0463732,2.53345,0.525236,0,0.0320752,3.13569,0.120095,0.451911
126.966712018,0.838707,0.219454,0.212508,1.00265,0.145081,3.01676,0.289148,0,0.00501871,3.21903,0.1391,0.173809
127.013151927,1.25229,0.184213,0.00552067,0.6113,0.434056,3.08593,0.0783655,0.0163296,0.00295576,3.25997,0.0434923,0.286465
127.059591837,1.71917,0.0910999,0.0639545,0.466408,0.626368,2.78282,0.0755581,0.113639,0,3.15993,0.0595525,0.327444
127.106031746,2.06747,0.0717554,0.0122069,0.676444,0.520705,2.28411,0.086629,0.316956,0.0746399,3.11654,0.050363,0.173289
127.152471655,2.3257,0.0150667,0.0281671,1.01199,0.279928,2.06166,0.071213,0.546743,0.171778,2.95664,0,0.096972
127.198911565,2.11672,0.0493578,0.0599203,0.979612,0.235007,2.30411,0.0163737,0.623499,0.125512,2.72247,0,0.0785467
