TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
61.741859410,-184.07,25.3893,-18.3086,17.166,4.83327,4.08446,-0.187603,1.78555,1.00388,2.0543,-2.2093,-2.62104,-0.975885,-0.477324,-1.0895,0.377716,1.43644,0.200058,1.04206,0.301289,-2.46235
61.765079365,-177.654,24.601,-19.8636,14.0336,0.199061,-0.0491588,-2.14498,1.052,-0.578502,0.823642,-0.0276779,-4.32672,-3.02289,-2.1176,0.438338,0.228131,0.47197,0.121269,1.6592,2.28558,-0.070273
61.788299320,-183.063,23.7774,-19.0367,15.1984,5.22669,2.92875,1.27868,3.73414,-0.197107,1.60546,0.786492,-4.18985,-5.33307,-1.55974,-2.51161,0.930363,1.18457,1.30274,0.970117,2.26325,0.41071
61.811519274,-181.139,25.1461,-16.2898,15.9064,3.71745,1.99618,-0.656641,0.946181,-2.7637,1.08288,2.46822,0.618379,-2.35286,-2.24235,-1.84555,0.344368,-0.398208,-0.751257,0.966636,0.187618,-0.959094
61.834739229,-144.081,2.68693,-4.73663,12.1276,1.47022,2.93014,-3.7257,3.27892,-0.793357,2.66528,-0.76416,-1.3437,-2.31932,-0.383297,-1.3559,-1.62136,-0.411734,1.26566,-1.27741,0.104662,0.674776
61.857959184,-148.803,0.535388,-8.92112,14.0216,2.86971,6.15281,-3.41966,3.20922,-4.65745,1.05852,-4.56512,0.52178,-1.56546,0.749117,-2.24412,-0.33816,-1.66455,-1.43436,-3.33066,-2.10514,-0.0629893
61.881179138,-172.601,6.73555,-16.5575,9.96466,-0.540495,3.01738,-4.23378,1.58084,-2.00748,4.3096,1.04997,0.778022,-2.6633,-1.15434,-2.66239,0.846364,-0.280704,-0.397336,-1.11813,-0.844391,-3.36187
61.904399093,-181.398,16.8223,-16.8452,10.9127,0.242371,2.62283,-0.888646,2.45099,-3.09346,3.07375,-1.51773,-2.90333,-5.22149,-0.729959,-3.01991,-0.555022,0.297905,-2.29935,-2.21722,0.116499,-0.718363
61.927619048,-185.191,20.2034,-19.7318,14.163,3.21568,3.84987,1.06956,2.62493,-3.3625,0.27819,-3.29451,-4.0376,-5.49237,-0.69413,-1.47371,-0.0547574,-2.62201,-2.28035,-3.21106,-1.12192,2.14317
61.950839002,-183.393,21.24,-20.7064,14.3614,3.91784,4.40899,0.0073764,1.66696,-1.86706,0.328915,-1.4506,-2.38822,-4.12483,-2.46284,-2.88654,-1.38171,-3.17246,-3.292,-0.669355,0.911808,0.130502
61.974058957,-180.217,20.6031,-18.4691,15.6895,3.68675,1.7097,-2.11495,3.51596,-0.560228,0.89973,0.326341,-1.75517,-3.19058,-2.16176,-3.04644,-0.301969,-1.37443,-3.14205,-0.437452,-0.271103,0.173956
61.997278912,-178.115,24.3174,-17.6589,15.0096,2.97563,1.7074,-1.54159,2.75069,0.186678,2.17211,-1.38187,-2.76911,-3.53649,-2.44987,-2.83731,2.37605,1.20889,-2.00368,-0.44907,0.466119,-1.622
62.020498866,-174.811,22.539,-17.8255,15.7283,3.68837,0.264585,-3.44489,1.24781,-2.17773,1.42747,0.41491,-1.54041,-3.94899,-1.81111,-0.495599,1.88667,1.95384,0.820348,2.13866,0.0178026,-1.84488
62.043718821,-178.777,25.8042,-16.205,17.8067,5.13219,1.75246,-3.42495,2.0717,-1.78097,3.70117,2.24337,-0.696683,-0.744212,-1.91628,-2.73366,0.525322,1.67573,0.730064,3.05333,3.10409,-0.679074
62.066938776,-179.581,22.9823,-16.7807,17.1484,3.33029,2.52489,1.43241,3.15141,-0.315126,3.11811,0.970399,-3.10539,-3.00949,0.0966554,-0.769484,0.791765,1.89607,1.65553,0.0343793,0.106268,-0.115699
62.090158730,-179.657,24.0915,-16.6223,16.9842,3.30692,3.13913,0.456311,2.06125,-1.92438,1.14169,-0.116273,-1.96805,-3.7824,-0.692994,1.2041,1.52595,-0.429319,0.697462,1.75073,-0.614013,-0.557094
62.113378685,-159.507,16.7032,-14.9001,12.0318,-0.676636,4.26392,5.11129,4.00619,-1.67256,0.916398,-3.93947,-2.09747,0.924047,-2.16206,-0.205518,0.224452,1.22324,0.945654,2.52695,-0.538238,-2.63096
